morpheme,gloss,affix,freq
умыжъ,STEM,root,1
хьакӏаку,STEM,root,1
анысэ,STEM,root,1
лъэпцӏэрыш,STEM,root,1
прокофьев,STEM,root,1
джиоев,STEM,root,7
кушыку,STEM,root,1
хэшӏыкӏыгъуай,STEM,root,2
пхъэлъакъу,STEM,root,1
олый,STEM,root,1
строение,STEM,root,3
владикавказы,STEM,root,1
цундэкъу,STEM,root,1
проблемнэ,STEM,root,2
даян,STEM,root,3
моргунов,STEM,root,2
ыкӏыӏукӏ,STEM,root,2
масаловы,STEM,root,5
мэзэп,STEM,root,2
колонии,STEM,root,1
лъэцэрыкъу,STEM,root,1
теоретик,STEM,root,3
виконт,STEM,root,4
псыхъурай,STEM,root,1
физиокабинеты,STEM,root,1
пырхъа,STEM,root,1
росмолодежь,STEM,root,2
унашӏэ,STEM,root,2
гъотыжь,STEM,root,4
истамбылы,STEM,root,2
тхьэгъэзит,STEM,root,1
тюрк,STEM,root,3
абдзахы,STEM,root,2
ушъэб,STEM,root,2
ливоны,STEM,root,2
тыриу,STEM,root,3
шъонтырпау,STEM,root,4
пхъэцӏэкӏэ,STEM,root,2
лъэбэкъуа,STEM,root,3
алыкъо,STEM,root,1
лидеры,STEM,root,9
транзитнэ,STEM,root,2
пэшӏорыгъэшъы,STEM,root,2
техьакӏ,STEM,root,1
жэлэгъот,STEM,root,1
нэхъпарэкъу,STEM,root,1
къэщты,STEM,root,2
ӏупа,STEM,root,1
тэй,STEM,root,1
трицикл,STEM,root,2
биту,STEM,root,2
шъхьакӏэмыкъу,STEM,root,1
щэмбар,STEM,root,1
асфары,STEM,root,2
ӏудэн,STEM,root,3
чернобыл,STEM,root,1
тӏыхъу,STEM,root,2
бер,STEM,root,2
ащкъан,STEM,root,1
кумысы,STEM,root,3
интерактивн,STEM,root,1
пщыдатэкъу,STEM,root,1
кӏэрэхъуа,STEM,root,3
жэщ,STEM,root,1
гъукӏэпщ,STEM,root,6
лыргъужъы,STEM,root,2
рецензенты,STEM,root,2
владимиры,STEM,root,1
жакӏэмыкъу,STEM,root,2
перевалы,STEM,root,2
хьахъупашӏэ,STEM,root,1
джыджы,STEM,root,1
шумэныкъу,STEM,root,1
хьэдэгъу,STEM,root,1
быбыкӏ,STEM,root,1
тамбыи,STEM,root,3
дзэмыхьы,STEM,root,1
джэдыу,STEM,root,4
туты,STEM,root,1
лӏыжъыкъу,STEM,root,4
айтек,STEM,root,2
флягы,STEM,root,2
шыбла,STEM,root,1
анатолии,STEM,root,1
шалы,STEM,root,4
пытхъаф,STEM,root,1
хрустал,STEM,root,1
сохът,STEM,root,1
жъудэкъу,STEM,root,1
оркестры,STEM,root,1
горбунова,STEM,root,5
шевляков,STEM,root,1
термитнэ,STEM,root,1
жъэрым,STEM,root,2
картамышев,STEM,root,1
измиры,STEM,root,1
экологическ,STEM,root,6
продуктовэ,STEM,root,3
псэолъэпхъа,STEM,root,1
законодательн,STEM,root,2
гуакӏо,STEM,root,1
миллионеры,STEM,root,1
хьашъхьанэкъу,STEM,root,1
шырыхъу,STEM,root,1
солженицины,STEM,root,2
пугачев,STEM,root,2
ӏиманы,STEM,root,1
шъхьаубэта,STEM,root,2
суворов,STEM,root,4
шурикы,STEM,root,1
пчэнаш,STEM,root,1
уцэгъу,STEM,root,3
салафиил,STEM,root,2
маскӏо,STEM,root,1
емыщэкъу,STEM,root,1
лихорадкэ,STEM,root,1
изюм,STEM,root,2
ротенберг,STEM,root,2
насыфы,STEM,root,3
винсент,STEM,root,6
хьакӏэдакӏу,STEM,root,1
еныхъу,STEM,root,5
вэкъашӏэ,STEM,root,1
стихы,STEM,root,6
онкодиспансер,STEM,root,1
фенилаланины,STEM,root,2
полпреды,STEM,root,2
мэша,STEM,root,2
лезгинк,STEM,root,3
жамбэч,STEM,root,1
щыпщэ,STEM,root,1
датчан,STEM,root,2
шэт,STEM,root,3
къарэхь,STEM,root,1
автогородок,STEM,root,1
улицэ,STEM,root,2
власты,STEM,root,2
думэн,STEM,root,6
драматическ,STEM,root,5
тхыщ,STEM,root,1
шъхьэшӏох,STEM,root,2
цэфы,STEM,root,1
быф,STEM,root,2
конференции,STEM,root,3
самолёт,STEM,root,1
межпланетнэ,STEM,root,2
тхыкъэц,STEM,root,3
философск,STEM,root,1
жамырзэ,STEM,root,1
телеграфы,STEM,root,1
мэхьэн,STEM,root,1
нэгъоикъу,STEM,root,1
мэмэд,STEM,root,1
рефераты,STEM,root,2
аджар,STEM,root,1
пластилин,STEM,root,1
удалов,STEM,root,1
тутынашъу,STEM,root,2
тхьазэлӏ,STEM,root,2
остапенко,STEM,root,3
рахъужъ,STEM,root,1
сырынапщ,STEM,root,1
харченко,STEM,root,3
росстат,STEM,root,2
ӏэбжъэн,STEM,root,1
къанкъощ,STEM,root,2
дежурн,STEM,root,3
бобров,STEM,root,1
гъукӏапщэ,STEM,root,1
ӏэбжъэнэ,STEM,root,2
гамзатов,STEM,root,2
срыкъу,STEM,root,1
шъонтӏэу,STEM,root,2
мол,STEM,root,3
хьаджырэты,STEM,root,2
цӏыкӏуныб,STEM,root,2
къуанчӏэ,STEM,root,4
темиргоевскэ,STEM,root,3
тешъуа,STEM,root,1
жьэлдашъ,STEM,root,2
библиографическ,STEM,root,1
хьахъужъэкъу,STEM,root,1
цыпынэ,STEM,root,1
междугороднэ,STEM,root,1
хьагъундэкъу,STEM,root,2
метеоры,STEM,root,1
хъужъ,STEM,root,5
севастопол,STEM,root,1
чачэ,STEM,root,1
шъхьэкӏапхэ,STEM,root,1
зэхъохъу,STEM,root,1
получател,STEM,root,1
мельбурн,STEM,root,3
нэпцӏэжъ,STEM,root,1
шыфэ,STEM,root,2
мыохъу,STEM,root,2
къаир,STEM,root,1
хьалъапэ,STEM,root,1
белорусыбзэ,STEM,root,2
бзэхабз,STEM,root,1
хьампӏырашъу,STEM,root,3
карпаты,STEM,root,2
игор,STEM,root,3
хьаджмэты,STEM,root,1
кубанск,STEM,root,1
ӏофытабгэ,STEM,root,1
варшав,STEM,root,1
кърымы,STEM,root,1
кӏуашъы,STEM,root,1
джэгъун,STEM,root,2
хьакӏмамыкъу,STEM,root,1
пырамыбжь,STEM,root,4
лӏымыщэкъу,STEM,root,1
спортивн,STEM,root,1
сван,STEM,root,1
амуры,STEM,root,1
абзацы,STEM,root,1
лъэбакъу,STEM,root,2
тхьагъу,STEM,root,2
кӏабз,STEM,root,2
нэмыры,STEM,root,1
бырмамытӏы,STEM,root,1
къэпшъат,STEM,root,1
савченкэ,STEM,root,10
чӏыкӏ,STEM,root,2
цокъап,STEM,root,1
грамотносты,STEM,root,1
къубат,STEM,root,1
эдмонд,STEM,root,7
михеевы,STEM,root,5
тӏымыжъы,STEM,root,1
щынауты,STEM,root,1
босы,STEM,root,1
шъэджэшъ,STEM,root,2
барселон,STEM,root,1
солидарность,STEM,root,2
алхъоу,STEM,root,1
тыкэ,STEM,root,1
къэкъа,STEM,root,1
курбаны,STEM,root,1
хъымыщыкъу,STEM,root,1
пратӏэкъу,STEM,root,1
шъышъ,STEM,root,2
орэдышъу,STEM,root,2
айран,STEM,root,1
психотерапевты,STEM,root,2
степашин,STEM,root,2
монахы,STEM,root,1
блиндаж,STEM,root,2
миров,STEM,root,1
шъхьанд,STEM,root,2
муниципальн,STEM,root,4
джэрыуа,STEM,root,2
хъеры,STEM,root,1
северы,STEM,root,1
наукъу,STEM,root,1
голланд,STEM,root,1
мамай,STEM,root,1
лъэкӏас,STEM,root,1
володин,STEM,root,2
тарасов,STEM,root,1
электропроводк,STEM,root,1
мэрчан,STEM,root,1
сижъажъэ,STEM,root,2
шъхьакӏэфагъэ,STEM,root,1
джанетт,STEM,root,2
къайтмэсы,STEM,root,1
пионеры,STEM,root,4
пчыкӏэлӏ,STEM,root,1
къардэны,STEM,root,3
нако,STEM,root,2
пцӏыгъушъ,STEM,root,1
шъхьэубэтэ,STEM,root,2
мискур,STEM,root,1
хьалэо,STEM,root,1
суррогаты,STEM,root,3
ӏэзэгъууц,STEM,root,1
майкопы,STEM,root,2
сергусе,STEM,root,1
абубэчыры,STEM,root,2
трост,STEM,root,2
сибирцевы,STEM,root,2
сысэ,STEM,root,2
пакъ,STEM,root,2
рыцар,STEM,root,1
шъхьэпытэ,STEM,root,1
гъомыла,STEM,root,2
хэшыпыкӏыгъа,STEM,root,1
горецы,STEM,root,2
карельскэ,STEM,root,1
шъхьэплъы,STEM,root,2
работодател,STEM,root,1
труфанова,STEM,root,3
гузэжъу,STEM,root,4
шъхьалтес,STEM,root,1
батый,STEM,root,2
противогазы,STEM,root,2
мыгукъор,STEM,root,1
классическ,STEM,root,1
соцреалистическэ,STEM,root,2
тыты,STEM,root,2
хьаджэбыекъу,STEM,root,1
фендрикова,STEM,root,1
казахы,STEM,root,2
орэдышъуа,STEM,root,1
рыцары,STEM,root,2
хьаджэбыи,STEM,root,1
мышъэл,STEM,root,1
казарм,STEM,root,1
джалилы,STEM,root,1
нэкъокъуа,STEM,root,1
цӏишъэ,STEM,root,1
училище,STEM,root,1
мэтэкъуай,STEM,root,1
гурин,STEM,root,1
къыхамыутыгъэ,STEM,root,1
гыкӏ,STEM,root,5
лъэхъэтыгъу,STEM,root,1
шаляпины,STEM,root,4
свин,STEM,root,1
жъэгъэ,STEM,root,1
един,STEM,root,2
рябоконевы,STEM,root,1
аттестации,STEM,root,1
псэӏухы,STEM,root,1
телескопы,STEM,root,2
трофеи,STEM,root,1
жэмыхъу,STEM,root,1
русскэ,STEM,root,2
зиновьевы,STEM,root,4
мажь,STEM,root,1
шумэны,STEM,root,2
футболк,STEM,root,1
хьаудэкъу,STEM,root,1
вольфганг,STEM,root,4
сабынышӏ,STEM,root,2
семинарскэ,STEM,root,1
нэужьырэкъу,STEM,root,1
мэщышӏэ,STEM,root,1
апэжьыхь,STEM,root,1
вертикал,STEM,root,1
гъуркӏы,STEM,root,1
отрэщы,STEM,root,2
къучыкъу,STEM,root,1
хъудымыжъы,STEM,root,2
анакӏэ,STEM,root,1
авдеев,STEM,root,1
гъуэм,STEM,root,2
пехотэ,STEM,root,1
евдачков,STEM,root,1
мыхьамэджан,STEM,root,1
ӏугъуа,STEM,root,1
ӏурыш,STEM,root,3
ӏэфэ,STEM,root,2
утхындзаф,STEM,root,2
кӏалъхьэ,STEM,root,1
триколоры,STEM,root,2
идеологии,STEM,root,1
нэпэшъофао,STEM,root,2
ондырыхъу,STEM,root,1
радиостанции,STEM,root,1
николаи,STEM,root,2
тӏуал,STEM,root,1
румянцев,STEM,root,1
алъэскэр,STEM,root,1
къымы,STEM,root,1
галстукы,STEM,root,2
хьасаны,STEM,root,1
эфирнэ,STEM,root,5
полимеры,STEM,root,1
синдромы,STEM,root,1
жъэжъа,STEM,root,1
шъхьащэмышӏ,STEM,root,1
абдуллаев,STEM,root,2
дыкӏы,STEM,root,1
японы,STEM,root,1
хьатыгъужъыкъу,STEM,root,2
отау,STEM,root,1
гражданство,STEM,root,1
пчэнахъу,STEM,root,1
кошей,STEM,root,1
газзаев,STEM,root,1
шышэ,STEM,root,1
алыч,STEM,root,1
рулоны,STEM,root,2
къэнджалы,STEM,root,2
афин,STEM,root,2
писательск,STEM,root,1
гого,STEM,root,1
пожертвование,STEM,root,3
анкудинов,STEM,root,2
хъоджай,STEM,root,1
ӏахьэгъу,STEM,root,1
хьахъукъу,STEM,root,3
мэлбэхъу,STEM,root,1
хъэрен,STEM,root,3
бандур,STEM,root,1
кириллиц,STEM,root,2
пкъыгъуацӏ,STEM,root,1
тӏутӏ,STEM,root,1
нэкъикӏ,STEM,root,1
кубаны,STEM,root,1
бэгъуаз,STEM,root,1
твер,STEM,root,1
тепляков,STEM,root,1
нэбгъэ,STEM,root,1
ӏофтхьабза,STEM,root,2
хьаджумары,STEM,root,1
роднэ,STEM,root,1
лӏыи,STEM,root,1
сэй,STEM,root,1
кинокартин,STEM,root,2
ӏэпыч,STEM,root,1
индыхъу,STEM,root,1
бахъу,STEM,root,1
биболэты,STEM,root,1
тверы,STEM,root,1
культура,STEM,root,3
хъыжъа,STEM,root,2
цунд,STEM,root,1
атлеты,STEM,root,1
показателы,STEM,root,1
нэпӏ,STEM,root,2
урысэкъу,STEM,root,1
тэхъутэмыр,STEM,root,2
ретроспекцие,STEM,root,2
бэв,STEM,root,1
ефросиние,STEM,root,1
хакас,STEM,root,1
испанцэ,STEM,root,2
хьаджый,STEM,root,1
кинорежиссеры,STEM,root,1
къулыкъушӏы,STEM,root,1
гулъ,STEM,root,2
петербургы,STEM,root,2
хьабракъ,STEM,root,1
тӏыжъ,STEM,root,1
цӏышхъэ,STEM,root,1
горячэ,STEM,root,2
росмолодежы,STEM,root,2
щэлъа,STEM,root,2
пхъэшы,STEM,root,1
заурым,STEM,root,1
боз,STEM,root,2
къэрэс,STEM,root,1
дыду,STEM,root,1
трамыкъу,STEM,root,1
третьяков,STEM,root,1
хьаджашъо,STEM,root,1
стратегическ,STEM,root,1
хьантӏаркъу,STEM,root,2
тютчев,STEM,root,1
боспоры,STEM,root,3
зерно,STEM,root,1
уразэ,STEM,root,2
драматургическ,STEM,root,1
гедыуаджэ,STEM,root,2
хэмыукъогъа,STEM,root,1
лаикъу,STEM,root,1
кузьмин,STEM,root,3
кэстан,STEM,root,1
механизации,STEM,root,2
кавказтрансы,STEM,root,1
салехарды,STEM,root,1
тележурналисты,STEM,root,1
хьэрэдурэ,STEM,root,3
къушъэкъу,STEM,root,2
слайды,STEM,root,1
языковы,STEM,root,1
ювелирнэ,STEM,root,4
цинцадзе,STEM,root,4
работодатель,STEM,root,2
бондаренко,STEM,root,3
федотов,STEM,root,2
пц,STEM,root,1
белоруссии,STEM,root,1
лъынтфа,STEM,root,1
телеграф,STEM,root,4
псковы,STEM,root,1
кукуан,STEM,root,1
хьантӏэркъу,STEM,root,1
тагиры,STEM,root,1
микрочип,STEM,root,1
пшъэу,STEM,root,1
игарк,STEM,root,1
штакъо,STEM,root,1
къэращэкъу,STEM,root,1
губин,STEM,root,2
ведомство,STEM,root,1
таис,STEM,root,1
казахскэ,STEM,root,1
щыхь,STEM,root,2
камчатк,STEM,root,1
топоров,STEM,root,2
россотрудничество,STEM,root,1
арсамаков,STEM,root,1
роял,STEM,root,1
къоцэжъ,STEM,root,1
унэрыкъу,STEM,root,1
немецкэ,STEM,root,1
батмэт,STEM,root,1
урсэкъу,STEM,root,1
каркасы,STEM,root,1
сэмэны,STEM,root,1
армани,STEM,root,1
таш,STEM,root,4
михайловский,STEM,root,1
бэгърэты,STEM,root,1
хьэджэшъу,STEM,root,1
цыхьаны,STEM,root,1
варнав,STEM,root,1
лэгъа,STEM,root,1
кировоград,STEM,root,5
лутэ,STEM,root,1
шъхьалтыгъу,STEM,root,1
транспортир,STEM,root,2
невзоров,STEM,root,3
къармэ,STEM,root,1
австрийск,STEM,root,1
гитар,STEM,root,1
софинансирование,STEM,root,3
матӏы,STEM,root,1
хьэщыр,STEM,root,2
сафин,STEM,root,2
къощ,STEM,root,2
дэгъуа,STEM,root,1
нанотехнологие,STEM,root,7
къадыры,STEM,root,1
север,STEM,root,1
тхъужъэут,STEM,root,1
мыжъолъы,STEM,root,1
салимы,STEM,root,1
пщышъэукъан,STEM,root,1
хьатикъуаи,STEM,root,1
сыса,STEM,root,1
къэзаны,STEM,root,2
лыцӏэ,STEM,root,1
къушъхьа,STEM,root,1
тажджэ,STEM,root,1
къандис,STEM,root,2
установк,STEM,root,1
дудэ,STEM,root,1
цӏыфышх,STEM,root,1
ӏэлъмэкъ,STEM,root,1
хьалэу,STEM,root,1
фиксацие,STEM,root,1
смыр,STEM,root,1
квалификации,STEM,root,1
мыгъукӏ,STEM,root,1
къуащ,STEM,root,2
трифонов,STEM,root,1
шыужъ,STEM,root,1
травматическэ,STEM,root,3
нэтӏа,STEM,root,3
ахъмэтыкъу,STEM,root,1
хьэлэо,STEM,root,2
пособии,STEM,root,1
ныбэкъы,STEM,root,1
экспортнэ,STEM,root,2
щамсыи,STEM,root,1
шэкӏуахь,STEM,root,2
стилистик,STEM,root,1
загранпаспорты,STEM,root,1
дэдэны,STEM,root,1
керамик,STEM,root,2
норвегыбзэ,STEM,root,1
гъаплӏ,STEM,root,3
садов,STEM,root,1
чӏыкъо,STEM,root,1
дзэукъожьыкъу,STEM,root,1
сырныкы,STEM,root,1
физиопроцедурэ,STEM,root,1
произведении,STEM,root,2
тришин,STEM,root,1
мытӏ,STEM,root,1
тхыбза,STEM,root,1
етӏэнэ,STEM,root,1
летопис,STEM,root,1
пхъэзэпыхы,STEM,root,1
псыкорены,STEM,root,2
быхъурэ,STEM,root,1
гаркунов,STEM,root,1
къадырыкъу,STEM,root,1
гъохъуа,STEM,root,2
лъэкъ,STEM,root,1
чъыгу,STEM,root,2
заула,STEM,root,1
шъэжъыяцэ,STEM,root,1
хьэджэшъо,STEM,root,1
хьэгъэн,STEM,root,1
рубанов,STEM,root,1
зэнч,STEM,root,1
талисманы,STEM,root,1
хытыку,STEM,root,1
набгъэ,STEM,root,1
внешэкономбанк,STEM,root,1
щэко,STEM,root,1
шъхьэтеӏуб,STEM,root,1
лъэжъуа,STEM,root,2
неапол,STEM,root,1
ӏабжыб,STEM,root,1
шъхьэджашъо,STEM,root,1
гъомылэшӏ,STEM,root,1
корол,STEM,root,1
псышъуа,STEM,root,1
лъэбыц,STEM,root,1
мэкъай,STEM,root,1
вертикальнэ,STEM,root,1
токъмакъ,STEM,root,1
